URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-phq-9-answer-list-ll358-3,2026.6.0,active,,MII_VS_PRO_PHQ9_AnswerList_LL3583,MII VS PRO PHQ-9 Answer List LL358-3,"Patient Health Questionnaire (PHQ-9) Not at all/Several days/More than half the days/Nearly every day",,"LOINC"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-phq-9-answer-list-ll359-1,2026.6.0,active,,MII_VS_PRO_PHQ9_AnswerList_LL3591,MII VS PRO PHQ-9 Answer List LL359-1,"Not difficult at all/Somewhat difficult/Very difficult/Extremely difficult-Perceived difficulty (PHQ-9)",,"LOINC"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-frequency,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Frequency,MII VS PRO PRO-CTCAE Frequency Scale,"5-point frequency response scale for PRO-CTCAE items (0=Never, 4=Almost constantly)","Questionnaire/mii-qst-pro-pro-ctcae-onkologisches-basisscreening,Questionnaire/mii-qst-pro-pro-ctcae-breast-de","Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-frequency-sexual,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Frequency_Sexual,MII VS PRO PRO-CTCAE Frequency Scale (Sexual Function),"7-point frequency scale for sexual function items: standard 5 options plus 'Not sexually active' and 'Prefer not to answer'",,"Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-interference,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Interference,MII VS PRO PRO-CTCAE Interference Scale,"5-point interference response scale for PRO-CTCAE items (0=Not at all, 4=Very much)","Questionnaire/mii-qst-pro-pro-ctcae-onkologisches-basisscreening,Questionnaire/mii-qst-pro-pro-ctcae-breast-de","Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-presence,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Presence,MII VS PRO PRO-CTCAE Presence Scale,"Binary presence/absence response scale for PRO-CTCAE items","Questionnaire/mii-qst-pro-pro-ctcae-breast-de","Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-presence-na,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Presence_NA,MII VS PRO PRO-CTCAE Presence Scale (with Not Applicable),"3-option presence scale: Yes / No / Not applicable",,"Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-presence-sexual,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Presence_Sexual,MII VS PRO PRO-CTCAE Presence Scale (Sexual Function),"4-option presence scale for sexual function: Yes / No / Not sexually active / Prefer not to answer",,"Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-severity,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Severity,MII VS PRO PRO-CTCAE Severity Scale,"5-point severity response scale for PRO-CTCAE items (0=None, 4=Very severe)","Questionnaire/mii-qst-pro-pro-ctcae-onkologisches-basisscreening,Questionnaire/mii-qst-pro-pro-ctcae-breast-de","Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-severity-radiation,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Severity_Radiation,MII VS PRO PRO-CTCAE Severity Scale (Radiation),"6-point severity scale for radiation items: standard 5 options plus 'Not applicable'",,"Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-pro-ctcae-severity-sexual,2026.6.0,active,,MII_VS_PRO_PRO_CTCAE_Severity_Sexual,MII VS PRO PRO-CTCAE Severity Scale (Sexual Function),"7-point severity scale for sexual function items: standard 5 options plus 'Not sexually active' and 'Prefer not to answer'",,"Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-promis-frequency-response-scale,2026.6.0,active,,MII_VS_PRO_PROMIS_Frequency_Response_Scale,MII VS PRO PROMIS Frequency Response Scale,"PROMIS Frequency response scale based on LOINC LL1016-6","Questionnaire/mii-qst-pro-promis-29-minimal,Questionnaire/mii-qst-pro-promis-16","LOINC"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-promis-intensity-response-scale,2026.6.0,active,,MII_VS_PRO_PROMIS_Intensity_Response_Scale,MII VS PRO PROMIS Intensity Response Scale,"PROMIS Intensity response scale (Not at all / A little bit / Somewhat / Quite a bit / Very much) based on LOINC LL1024-0","Questionnaire/mii-qst-pro-promis-16","LOINC"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-promis-physical-function-response-scale,2026.6.0,active,,MII_VS_PRO_PROMIS_Physical_Function_Response_Scale,MII VS PRO PROMIS Physical Function Response Scale,"PROMIS Physical Function response scale based on LOINC LL1022-4","Questionnaire/mii-qst-pro-promis-29-minimal,Questionnaire/mii-qst-pro-promis-16","LOINC"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-ssd-12-answers,2026.6.0,active,,MII_VS_PRO_SSD_12_Answers,MII VS PRO SSD-12 Answers,"SSD-12 frequency answer options (0 = nie, 1 = selten, 2 = manchmal, 3 = oft, 4 = sehr oft). MII-controlled for reliable ordinal() score calculation.","Questionnaire/mii-qst-pro-ssd-12","Internal"
https://www.medizininformatik-initiative.de/fhir/ext/modul-pro/ValueSet/mii-vs-pro-whodas-12-answer-list,2026.6.0,active,,MII_VS_PRO_WHODAS_12_Answer_List,MII VS PRO WHODAS 2.0 12-Item Answer List,"5-point response scale for all WHODAS-12 items (0 = None, 1 = Mild, 2 = Moderate, 3 = Severe, 4 = Extreme or cannot do). MII-controlled for reliable ordinal() score calculation; German labels via designations on mii-cs-pro-whodas-12.","Questionnaire/mii-qst-pro-whodas-whodas12","Internal"
